Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2,"break up with your girlfriend, i'm bored",Ariana Grande,7576481,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-09,4kV4N9D1iKVxx1KLvtTpjS,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
3,"thank u, next",Ariana Grande,5366740,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-09,3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
4,needy,Ariana Grande,4497392,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019-02-09,1TEL6MlSSVLSdhOSddidlJ,0.78,0.647,171573,0.309,7.41e-06,7,0.202,-7.948,0,0.0366,87.045,4,0.195
5,bloodline,Ariana Grande,4441959,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019-02-09,2hloaUoRonYssMuqLCBLTX,0.0815,0.758,216893,0.665,0.000157,2,0.216,-5.188,0,0.0774,151.976,4,0.643
6,NASA,Ariana Grande,4408981,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019-02-09,4SPu0Ql902hTVXkBoNIYtq,0.447,0.737,182000,0.461,0.0,6,0.268,-6.887,1,0.293,75.005,4,0.481
7,bad idea,Ariana Grande,4238384,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019-02-09,7EQpvVujgytLVY8vKiDHAg,0.0276,0.847,267107,0.58,0.0548,1,0.1,-5.316,1,0.0723,137.995,4,0.575
8,Wow.,Post Malone,4047640,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-02-09,6MWtB6iiXyIwun0YzU6DFP,0.163,0.833,149520,0.539,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,0.385
9,bury a friend,Billie Eilish,3907560,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-09,4NzMOnvSJVNKF7nw5NkXIP,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
10,fake smile,Ariana Grande,3827297,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,2019-02-09,3wFLWP0FcIqHK1wb1CPthQ,0.329,0.45,208880,0.619,0.0,9,0.319,-7.412,1,0.372,83.3,4,0.427
11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3793334,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-09,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
12,ghostin,Ariana Grande,3639294,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,2019-02-09,4lD7gHKF1e8Y9stQuVezZB,0.422,0.396,271467,0.358,1.71e-05,9,0.19,-8.294,1,0.0292,103.807,4,0.111
13,Happier,Marshmello,3622721,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-09,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
14,imagine,Ariana Grande,3613980,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,2019-02-09,39LmTF9RgyakzSYX8txrow,0.378,0.729,212267,0.475,0.0,8,0.12,-4.985,1,0.0364,62.52,3,0.371
15,Without Me,Halsey,3225011,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-09,5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533
16,Calma - Remix,Pedro Capó,3196320,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-02-09,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
17,in my head,Ariana Grande,3128390,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,2019-02-09,4T652DlATVHe0jdLKaN3Bw,0.173,0.662,222947,0.6,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,0.331
18,Sweet but Psycho,Ava Max,3011742,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-09,25sgk305KZfyuqVBQIahim,0.0691,0.719,187436,0.704,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
19,make up,Ariana Grande,2976090,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM,2019-02-09,27356GVuMPFWiJSZCragoM,0.0844,0.671,140693,0.714,1.48e-06,7,0.0568,-5.373,1,0.21,105.137,3,0.477
20,Secreto,Anuel AA,2864957,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-02-09,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
21,MIDDLE CHILD,J. Cole,2837251,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-02-09,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
22,Dancing With A Stranger (with Normani),Sam Smith,2831861,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-09,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
23,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2706889,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-09,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
24,Con Calma,Daddy Yankee,2644112,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-02-09,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
25,MIA (feat. Drake),Bad Bunny,2624616,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-02-09,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
26,Shallow,Lady Gaga,2549795,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-02-09,2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323
27,Going Bad (feat. Drake),Meek Mill,2378037,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-02-09,2IRZnDFmlqMuOrYOLnZZyc,0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544
28,Adan y Eva,Paulo Londra,2355784,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-02-09,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
29,SICKO MODE,Travis Scott,2351452,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-02-09,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446
30,a lot,21 Savage,2322812,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019-02-09,2t8yVaLvJ0RenpXUIAC52d,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274
31,High Hopes,Panic! At The Disco,2240265,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-02-09,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
32,Baila Baila Baila,Ozuna,2235465,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-02-09,7uH27oIt4a6cIFCA8ZPcyG,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
33,Talk,Khalid,2146346,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-02-09,0rTV5WefWd1J3OwIheTzxM,0.0501,0.9,197487,0.4,0.0,0,0.0876,-8.443,1,0.124,136.001,4,0.338
34,Look Back at It,A Boogie Wit da Hoodie,2009661,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-02-09,3Ol2xnObFdKV9pmRD2t9x8,0.407,0.791,179449,0.587,0.0,3,0.148,-5.075,0,0.0413,96.057,4,0.536
35,Thotiana,Blueface,1908840,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019-02-09,3oh6SCCeLuXhFpEyepla6G,0.18,0.906,129264,0.382,0.0,10,0.113,-12.89,0,0.269,104.025,4,0.391
36,Giant (with Rag'n'Bone Man),Calvin Harris,1888356,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-02-09,5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606
37,i'm so tired...,Lauv,1855334,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-02-09,7COXchtUOMd6uIT6HvmRaI,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
38,Who Do You Love,The Chainsmokers,1794472,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-02-09,11cDEev79fPKi6uJCjUhu8,0.00791,0.51,226747,0.835,0.0,3,0.219,-4.673,1,0.0447,140.024,4,0.435
39,ZEZE,Kodak Black,1792190,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-02-09,0FZ4Dmg8jJJAPJnvBIzD9z,0.0521,0.861,228760,0.603,0.0,8,0.0924,-5.788,0,0.176,98.043,4,0.504
40,Desconocidos,Mau y Ricky,1767442,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-02-09,0s5DNDV6LAKn2u2Ufa3VjQ,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
41,Eastside (with Halsey & Khalid),benny blanco,1715477,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-02-09,7FGq80cy8juXBCD2nrqdWU,0.549,0.632,170770,0.686,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.329
42,when the party's over,Billie Eilish,1704636,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-02-09,14JzyD6FlBD5z0wV5P07YI,0.979,0.498,199931,0.104,7.86e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
43,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1703371,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-02-09,27rdGxbavYJeBphck5MZAF,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244
44,Mo Bamba,Sheck Wes,1684529,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-02-09,1xzBco0xcoJEDXktl7Jxrr,0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261
45,Girls Like You (feat. Cardi B),Maroon 5,1655061,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-09,7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
46,Bohemian Rhapsody - Remastered 2011,Queen,1649118,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-02-09,7tFiyTwD0nx5a1eklYtX2J,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.913,4,0.227
47,Better Now,Post Malone,1637317,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-02-09,7dt6x5M1jzdTEt8oCbisTK,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
48,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1606072,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-02-09,78QR3Wp35dqAhFEc2qAGjE,0.103,0.896,145543,0.671,0.0,1,0.552,-6.977,0,0.289,112.502,4,0.358
49,Ella Quiere Beber - Remix,Anuel AA,1588240,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-02-09,2cYnZNzFRFK0H7vSNxPsUq,0.265,0.751,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.698
50,Amanece,Anuel AA,1583302,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-02-09,1LiN0Z98FkR1t0m8KmLcAH,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
1,7 rings,Ariana Grande,8142754,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-10,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
2,"break up with your girlfriend, i'm bored",Ariana Grande,6894441,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-10,4kV4N9D1iKVxx1KLvtTpjS,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
3,"thank u, next",Ariana Grande,4588388,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-10,3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
4,needy,Ariana Grande,3790623,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019-02-10,1TEL6MlSSVLSdhOSddidlJ,0.78,0.647,171573,0.309,7.41e-06,7,0.202,-7.948,0,0.0366,87.045,4,0.195
5,NASA,Ariana Grande,3758430,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019-02-10,4SPu0Ql902hTVXkBoNIYtq,0.447,0.737,182000,0.461,0.0,6,0.268,-6.887,1,0.293,75.005,4,0.481
6,bloodline,Ariana Grande,3728589,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019-02-10,2hloaUoRonYssMuqLCBLTX,0.0815,0.758,216893,0.665,0.000157,2,0.216,-5.188,0,0.0774,151.976,4,0.643
7,bad idea,Ariana Grande,3584559,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019-02-10,7EQpvVujgytLVY8vKiDHAg,0.0276,0.847,267107,0.58,0.0548,1,0.1,-5.316,1,0.0723,137.995,4,0.575
8,bury a friend,Billie Eilish,3582366,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-10,4NzMOnvSJVNKF7nw5NkXIP,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
9,Wow.,Post Malone,3546670,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-02-10,6MWtB6iiXyIwun0YzU6DFP,0.163,0.833,149520,0.539,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,0.385
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3405633,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-10,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
11,fake smile,Ariana Grande,3213908,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,2019-02-10,3wFLWP0FcIqHK1wb1CPthQ,0.329,0.45,208880,0.619,0.0,9,0.319,-7.412,1,0.372,83.3,4,0.427
12,Happier,Marshmello,3162574,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-10,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
13,ghostin,Ariana Grande,3001988,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,2019-02-10,4lD7gHKF1e8Y9stQuVezZB,0.422,0.396,271467,0.358,1.71e-05,9,0.19,-8.294,1,0.0292,103.807,4,0.111
14,imagine,Ariana Grande,3000321,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,2019-02-10,39LmTF9RgyakzSYX8txrow,0.378,0.729,212267,0.475,0.0,8,0.12,-4.985,1,0.0364,62.52,3,0.371
15,Without Me,Halsey,2937103,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-10,5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533
16,Calma - Remix,Pedro Capó,2747478,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-02-10,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
17,in my head,Ariana Grande,2605183,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,2019-02-10,4T652DlATVHe0jdLKaN3Bw,0.173,0.662,222947,0.6,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,0.331
18,Sweet but Psycho,Ava Max,2587534,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-10,25sgk305KZfyuqVBQIahim,0.0691,0.719,187436,0.704,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
19,Dancing With A Stranger (with Normani),Sam Smith,2503434,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-10,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
20,Secreto,Anuel AA,2486247,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-02-10,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
21,MIDDLE CHILD,J. Cole,2447215,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-02-10,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
22,make up,Ariana Grande,2436978,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM,2019-02-10,27356GVuMPFWiJSZCragoM,0.0844,0.671,140693,0.714,1.48e-06,7,0.0568,-5.373,1,0.21,105.137,3,0.477
23,Shallow,Lady Gaga,2329186,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-02-10,2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323
24,Con Calma,Daddy Yankee,2310843,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-02-10,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
25,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2298008,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-10,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
26,MIA (feat. Drake),Bad Bunny,2233229,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-02-10,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
27,Going Bad (feat. Drake),Meek Mill,2090745,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-02-10,2IRZnDFmlqMuOrYOLnZZyc,0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544
28,a lot,21 Savage,2047200,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019-02-10,2t8yVaLvJ0RenpXUIAC52d,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274
29,SICKO MODE,Travis Scott,2040633,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-02-10,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446
30,Adan y Eva,Paulo Londra,2020461,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-02-10,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
31,High Hopes,Panic! At The Disco,1921355,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-02-10,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
32,Talk,Khalid,1912385,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-02-10,0rTV5WefWd1J3OwIheTzxM,0.0501,0.9,197487,0.4,0.0,0,0.0876,-8.443,1,0.124,136.001,4,0.338
33,Baila Baila Baila,Ozuna,1904284,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-02-10,7uH27oIt4a6cIFCA8ZPcyG,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
34,Look Back at It,A Boogie Wit da Hoodie,1790410,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-02-10,3Ol2xnObFdKV9pmRD2t9x8,0.407,0.791,179449,0.587,0.0,3,0.148,-5.075,0,0.0413,96.057,4,0.536
35,Thotiana,Blueface,1736699,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019-02-10,3oh6SCCeLuXhFpEyepla6G,0.18,0.906,129264,0.382,0.0,10,0.113,-12.89,0,0.269,104.025,4,0.391
36,i'm so tired...,Lauv,1712201,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-02-10,7COXchtUOMd6uIT6HvmRaI,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
37,when the party's over,Billie Eilish,1636092,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-02-10,14JzyD6FlBD5z0wV5P07YI,0.979,0.498,199931,0.104,7.86e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
38,Giant (with Rag'n'Bone Man),Calvin Harris,1583638,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-02-10,5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606
39,Eastside (with Halsey & Khalid),benny blanco,1581609,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-02-10,7FGq80cy8juXBCD2nrqdWU,0.549,0.632,170770,0.686,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.329
40,Soldi,Mahmood,1559859,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo,2019-02-10,2dxky69jKzbtUfA3Hl8Nuo,0.0404,0.69,195476,0.581,0.0,3,0.111,-9.832,0,0.0466,94.904,4,0.372
41,ZEZE,Kodak Black,1548556,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-02-10,0FZ4Dmg8jJJAPJnvBIzD9z,0.0521,0.861,228760,0.603,0.0,8,0.0924,-5.788,0,0.176,98.043,4,0.504
42,Who Do You Love,The Chainsmokers,1529572,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-02-10,11cDEev79fPKi6uJCjUhu8,0.00791,0.51,226747,0.835,0.0,3,0.219,-4.673,1,0.0447,140.024,4,0.435
43,Desconocidos,Mau y Ricky,1517483,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-02-10,0s5DNDV6LAKn2u2Ufa3VjQ,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
44,Bohemian Rhapsody - Remastered 2011,Queen,1479836,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-02-10,7tFiyTwD0nx5a1eklYtX2J,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.913,4,0.227
45,Mo Bamba,Sheck Wes,1476491,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-02-10,1xzBco0xcoJEDXktl7Jxrr,0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261
46,Girls Like You (feat. Cardi B),Maroon 5,1460209,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-10,7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1458325,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-02-10,27rdGxbavYJeBphck5MZAF,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244
48,Better Now,Post Malone,1455497,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-02-10,7dt6x5M1jzdTEt8oCbisTK,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
49,Saturday Nights,Khalid,1428861,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-02-10,5kfNriitmkNE8mUbZ7gbq8,0.606,0.551,210667,0.44,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,0.341
50,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1426576,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-02-10,78QR3Wp35dqAhFEc2qAGjE,0.103,0.896,145543,0.671,0.0,1,0.552,-6.977,0,0.289,112.502,4,0.358
1,7 rings,Ariana Grande,8742010,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-11,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
2,"break up with your girlfriend, i'm bored",Ariana Grande,7709744,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-11,4kV4N9D1iKVxx1KLvtTpjS,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
3,"thank u, next",Ariana Grande,4778009,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-11,3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
4,bury a friend,Billie Eilish,4071423,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-11,4NzMOnvSJVNKF7nw5NkXIP,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
5,needy,Ariana Grande,3957146,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019-02-11,1TEL6MlSSVLSdhOSddidlJ,0.78,0.647,171573,0.309,7.41e-06,7,0.202,-7.948,0,0.0366,87.045,4,0.195
